ID "State Code" "County Code" "Site Num" Address State County City "Date Local" "O3 Units" "O3 Mean" "O3 1st Max Value" "O3 1st Max Hour" "O3 AQI"
15824 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-26 "Parts per million" 0.040458 0.054 6 46
15825 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-27 "Parts per million" 0.0445 0.064 11 64
15826 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-27 "Parts per million" 0.0445 0.064 11 64
15827 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-27 "Parts per million" 0.0445 0.064 11 64
15828 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-27 "Parts per million" 0.0445 0.064 11 64
15829 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-28 "Parts per million" 0.043087 0.055 8 47
15830 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-28 "Parts per million" 0.043087 0.055 8 47
15831 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-28 "Parts per million" 0.043087 0.055 8 47
15832 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-28 "Parts per million" 0.043087 0.055 8 47
15833 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-29 "Parts per million" 0.02375 0.043 11 36
15834 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-29 "Parts per million" 0.02375 0.043 11 36
15835 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-29 "Parts per million" 0.02375 0.043 11 36
15836 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-29 "Parts per million" 0.02375 0.043 11 36
15837 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-30 "Parts per million" 0.029083 0.059 12 50
15838 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-30 "Parts per million" 0.029083 0.059 12 50
15839 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-30 "Parts per million" 0.029083 0.059 12 50
15840 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-30 "Parts per million" 0.029083 0.059 12 50
15841 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-31 "Parts per million" 0.041833 0.065 11 67
15842 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-31 "Parts per million" 0.041833 0.065 11 67
15843 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-31 "Parts per million" 0.041833 0.065 11 67
15844 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-05-31 "Parts per million" 0.041833 0.065 11 67
15845 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-01 "Parts per million" 0.038875 0.061 10 54
15846 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-01 "Parts per million" 0.038875 0.061 10 54
15847 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-01 "Parts per million" 0.038875 0.061 10 54
15848 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-01 "Parts per million" 0.038875 0.061 10 54
15849 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-02 "Parts per million" 0.036167 0.064 9 64
15850 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-02 "Parts per million" 0.036167 0.064 9 64
15851 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-02 "Parts per million" 0.036167 0.064 9 64
15852 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-02 "Parts per million" 0.036167 0.064 9 64
15853 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-03 "Parts per million" 0.0255 0.034 21 29
15854 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-03 "Parts per million" 0.0255 0.034 21 29
15855 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-03 "Parts per million" 0.0255 0.034 21 29
15856 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-03 "Parts per million" 0.0255 0.034 21 29
15857 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-04 "Parts per million" 0.011167 0.031 0 26
15858 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-04 "Parts per million" 0.011167 0.031 0 26
15859 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-04 "Parts per million" 0.011167 0.031 0 26
15860 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-04 "Parts per million" 0.011167 0.031 0 26
15861 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-05 "Parts per million" 0.0285 0.049 10 42
15862 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-05 "Parts per million" 0.0285 0.049 10 42
15863 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-05 "Parts per million" 0.0285 0.049 10 42
15864 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-05 "Parts per million" 0.0285 0.049 10 42
15865 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-06 "Parts per million" 0.019458 0.03 10 25
15866 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-06 "Parts per million" 0.019458 0.03 10 25
15867 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-06 "Parts per million" 0.019458 0.03 10 25
15868 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-06 "Parts per million" 0.019458 0.03 10 25
15869 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-07 "Parts per million" 0.022 0.039 11 33
15870 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-07 "Parts per million" 0.022 0.039 11 33
15871 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-07 "Parts per million" 0.022 0.039 11 33
15872 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-07 "Parts per million" 0.022 0.039 11 33
15873 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-08 "Parts per million" 0.024167 0.042 10 36
15874 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-08 "Parts per million" 0.024167 0.042 10 36
15875 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-08 "Parts per million" 0.024167 0.042 10 36
15876 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-08 "Parts per million" 0.024167 0.042 10 36
15877 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-09 "Parts per million" 0.031917 0.039 22 33
15878 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-09 "Parts per million" 0.031917 0.039 22 33
15879 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-09 "Parts per million" 0.031917 0.039 22 33
15880 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-09 "Parts per million" 0.031917 0.039 22 33
15881 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-10 "Parts per million" 0.024565 0.038 0 32
15882 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-10 "Parts per million" 0.024565 0.038 0 32
15883 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-10 "Parts per million" 0.024565 0.038 0 32
15884 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-10 "Parts per million" 0.024565 0.038 0 32
15885 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-11 "Parts per million" 0.020789 0.036 10 31
15886 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-11 "Parts per million" 0.020789 0.036 10 31
15887 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-11 "Parts per million" 0.020789 0.036 10 31
15888 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-11 "Parts per million" 0.020789 0.036 10 31
15889 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-12 "Parts per million" 0.0155 0.033 9 28
15890 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-12 "Parts per million" 0.0155 0.033 9 28
15891 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-12 "Parts per million" 0.0155 0.033 9 28
15892 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-12 "Parts per million" 0.0155 0.033 9 28
15893 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-13 "Parts per million" 0.019125 0.025 20 21
15894 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-13 "Parts per million" 0.019125 0.025 20 21
15895 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-13 "Parts per million" 0.019125 0.025 20 21
15896 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-13 "Parts per million" 0.019125 0.025 20 21
15897 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-14 "Parts per million" 0.01825 0.025 8 21
15898 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-14 "Parts per million" 0.01825 0.025 8 21
15899 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-14 "Parts per million" 0.01825 0.025 8 21
15900 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-14 "Parts per million" 0.01825 0.025 8 21
15901 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-15 "Parts per million" 0.018 0.032 11 27
15902 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-15 "Parts per million" 0.018 0.032 11 27
15903 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-15 "Parts per million" 0.018 0.032 11 27
15904 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-15 "Parts per million" 0.018 0.032 11 27
15905 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-16 "Parts per million" 0.022667 0.047 9 40
15906 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-16 "Parts per million" 0.022667 0.047 9 40
15907 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-16 "Parts per million" 0.022667 0.047 9 40
15908 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-16 "Parts per million" 0.022667 0.047 9 40
15909 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-17 "Parts per million" 0.039417 0.055 10 47
15910 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-17 "Parts per million" 0.039417 0.055 10 47
15911 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-17 "Parts per million" 0.039417 0.055 10 47
15912 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-17 "Parts per million" 0.039417 0.055 10 47
15913 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-18 "Parts per million" 0.027583 0.046 9 39
15914 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-18 "Parts per million" 0.027583 0.046 9 39
15915 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-18 "Parts per million" 0.027583 0.046 9 39
15916 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-18 "Parts per million" 0.027583 0.046 9 39
15917 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-19 "Parts per million" 0.02525 0.039 10 33
15918 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-19 "Parts per million" 0.02525 0.039 10 33
15919 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-19 "Parts per million" 0.02525 0.039 10 33
15920 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-19 "Parts per million" 0.02525 0.039 10 33
15921 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-20 "Parts per million" 0.024833 0.03 11 25
15922 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-20 "Parts per million" 0.024833 0.03 11 25
15923 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-20 "Parts per million" 0.024833 0.03 11 25
15924 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-20 "Parts per million" 0.024833 0.03 11 25
15925 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-21 "Parts per million" 0.031125 0.047 10 40
15926 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-21 "Parts per million" 0.031125 0.047 10 40
15927 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-21 "Parts per million" 0.031125 0.047 10 40
15928 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-21 "Parts per million" 0.031125 0.047 10 40
15929 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-22 "Parts per million" 0.023667 0.027 10 23
15930 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-22 "Parts per million" 0.023667 0.027 10 23
15931 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-22 "Parts per million" 0.023667 0.027 10 23
15932 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-22 "Parts per million" 0.023667 0.027 10 23
15933 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-23 "Parts per million" 0.024333 0.031 10 26
15934 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-23 "Parts per million" 0.024333 0.031 10 26
15935 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-23 "Parts per million" 0.024333 0.031 10 26
15936 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-23 "Parts per million" 0.024333 0.031 10 26
15937 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-24 "Parts per million" 0.024708 0.038 10 32
15938 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-24 "Parts per million" 0.024708 0.038 10 32
15939 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-24 "Parts per million" 0.024708 0.038 10 32
15940 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-24 "Parts per million" 0.024708 0.038 10 32
15941 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-25 "Parts per million" 0.025083 0.048 10 41
15942 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-25 "Parts per million" 0.025083 0.048 10 41
15943 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-25 "Parts per million" 0.025083 0.048 10 41
15944 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-25 "Parts per million" 0.025083 0.048 10 41
15945 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-26 "Parts per million" 0.041083 0.074 11 97
15946 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-26 "Parts per million" 0.041083 0.074 11 97
15947 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-26 "Parts per million" 0.041083 0.074 11 97
15948 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-26 "Parts per million" 0.041083 0.074 11 97
15949 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-27 "Parts per million" 0.041667 0.067 10 74
15950 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-27 "Parts per million" 0.041667 0.067 10 74
15951 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-27 "Parts per million" 0.041667 0.067 10 74
15952 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-06-27 "Parts per million" 0.041667 0.067 10 74
15953 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-02 "Parts per million" 0.017737 0.028 10 24
15954 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-02 "Parts per million" 0.017737 0.028 10 24
15955 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-02 "Parts per million" 0.017737 0.028 10 24
15956 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-02 "Parts per million" 0.017737 0.028 10 24
15957 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-03 "Parts per million" 0.028958 0.043 11 36
15958 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-03 "Parts per million" 0.028958 0.043 11 36
15959 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-03 "Parts per million" 0.028958 0.043 11 36
15960 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-03 "Parts per million" 0.028958 0.043 11 36
15961 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-04 "Parts per million" 0.026542 0.04 8 34
15962 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-04 "Parts per million" 0.026542 0.04 8 34
15963 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-04 "Parts per million" 0.026542 0.04 8 34
15964 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-04 "Parts per million" 0.026542 0.04 8 34
15965 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-05 "Parts per million" 0.026625 0.039 14 33
15966 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-05 "Parts per million" 0.026625 0.039 14 33
15967 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-05 "Parts per million" 0.026625 0.039 14 33
15968 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-05 "Parts per million" 0.026625 0.039 14 33
15969 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-06 "Parts per million" 0.024375 0.039 9 33
15970 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-06 "Parts per million" 0.024375 0.039 9 33
15971 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-06 "Parts per million" 0.024375 0.039 9 33
15972 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-06 "Parts per million" 0.024375 0.039 9 33
15973 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-07 "Parts per million" 0.029458 0.044 9 37
15974 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-07 "Parts per million" 0.029458 0.044 9 37
15975 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-07 "Parts per million" 0.029458 0.044 9 37
15976 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-07 "Parts per million" 0.029458 0.044 9 37
15977 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-08 "Parts per million" 0.046 0.068 10 77
15978 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-08 "Parts per million" 0.046 0.068 10 77
15979 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-08 "Parts per million" 0.046 0.068 10 77
15980 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-08 "Parts per million" 0.046 0.068 10 77
15981 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-09 "Parts per million" 0.049125 0.079 13 109
15982 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-09 "Parts per million" 0.049125 0.079 13 109
15983 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-09 "Parts per million" 0.049125 0.079 13 109
15984 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-09 "Parts per million" 0.049125 0.079 13 109
15985 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-10 "Parts per million" 0.032 0.063 9 61
15986 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-10 "Parts per million" 0.032 0.063 9 61
15987 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-10 "Parts per million" 0.032 0.063 9 61
15988 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-10 "Parts per million" 0.032 0.063 9 61
15989 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-11 "Parts per million" 0.022542 0.035 8 30
15990 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-11 "Parts per million" 0.022542 0.035 8 30
15991 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-11 "Parts per million" 0.022542 0.035 8 30
15992 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-11 "Parts per million" 0.022542 0.035 8 30
15993 36 5 133 "200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab" "New York" Bronx "New York" 2007-07-12 "Parts per million" 0.025167 0.037 10 31
