ID,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
111,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/28,Parts per billion,32.956522,46,8,43,Parts per million,0.009875,0.025,10,21,Parts per billion,0.685714,1.6,8,,Parts per million,0.565217,1.7,7,
112,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/28,Parts per billion,32.956522,46,8,43,Parts per million,0.009875,0.025,10,21,Parts per billion,0.685714,1.6,8,,Parts per million,0.6,0.8,0,9
113,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/29,Parts per billion,37.26087,46,13,43,Parts per million,0.005833,0.015,11,13,Parts per billion,0.826087,1,0,1,Parts per million,0.778261,1.3,22,
114,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/29,Parts per billion,37.26087,46,13,43,Parts per million,0.005833,0.015,11,13,Parts per billion,0.826087,1,0,1,Parts per million,0.741667,1,8,11
115,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/29,Parts per billion,37.26087,46,13,43,Parts per million,0.005833,0.015,11,13,Parts per billion,0.8,1,2,,Parts per million,0.778261,1.3,22,
116,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/29,Parts per billion,37.26087,46,13,43,Parts per million,0.005833,0.015,11,13,Parts per billion,0.8,1,2,,Parts per million,0.741667,1,8,11
117,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/30,Parts per billion,26.782609,38,20,36,Parts per million,0.012125,0.031,10,26,Parts per billion,0.521739,1,0,1,Parts per million,0.743478,1.5,1,
118,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/30,Parts per billion,26.782609,38,20,36,Parts per million,0.012125,0.031,10,26,Parts per billion,0.521739,1,0,1,Parts per million,0.7875,1.3,3,15
119,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/30,Parts per billion,26.782609,38,20,36,Parts per million,0.012125,0.031,10,26,Parts per billion,0.471429,1,2,,Parts per million,0.743478,1.5,1,
120,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/30,Parts per billion,26.782609,38,20,36,Parts per million,0.012125,0.031,10,26,Parts per billion,0.471429,1,2,,Parts per million,0.7875,1.3,3,15
121,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/31,Parts per billion,27.173913,42,19,40,Parts per million,0.010625,0.027,10,23,Parts per billion,0.565217,2,13,3,Parts per million,0.730435,1.3,22,
122,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/31,Parts per billion,27.173913,42,19,40,Parts per million,0.010625,0.027,10,23,Parts per billion,0.565217,2,13,3,Parts per million,0.741667,1.1,3,13
123,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/31,Parts per billion,27.173913,42,19,40,Parts per million,0.010625,0.027,10,23,Parts per billion,0.542857,1.3,14,,Parts per million,0.730435,1.3,22,
124,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/1/31,Parts per billion,27.173913,42,19,40,Parts per million,0.010625,0.027,10,23,Parts per billion,0.542857,1.3,14,,Parts per million,0.741667,1.1,3,13
125,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/1,Parts per billion,38.086957,46,13,43,Parts per million,0.007083,0.017,10,14,Parts per billion,0.652174,1,0,1,Parts per million,0.76087,1.3,7,
126,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/1,Parts per billion,38.086957,46,13,43,Parts per million,0.007083,0.017,10,14,Parts per billion,0.652174,1,0,1,Parts per million,0.791667,1.1,3,13
127,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/1,Parts per billion,38.086957,46,13,43,Parts per million,0.007083,0.017,10,14,Parts per billion,0.657143,1,2,,Parts per million,0.76087,1.3,7,
128,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/1,Parts per billion,38.086957,46,13,43,Parts per million,0.007083,0.017,10,14,Parts per billion,0.657143,1,2,,Parts per million,0.791667,1.1,3,13
129,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/2,Parts per billion,38.73913,50,19,47,Parts per million,0.007542,0.019,11,16,Parts per billion,0.695652,2,12,3,Parts per million,0.778261,1.2,7,
130,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/2,Parts per billion,38.73913,50,19,47,Parts per million,0.007542,0.019,11,16,Parts per billion,0.695652,2,12,3,Parts per million,0.779167,1,3,11
131,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/2,Parts per billion,38.73913,50,19,47,Parts per million,0.007542,0.019,11,16,Parts per billion,0.642857,1.3,14,,Parts per million,0.778261,1.2,7,
132,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/2,Parts per billion,38.73913,50,19,47,Parts per million,0.007542,0.019,11,16,Parts per billion,0.642857,1.3,14,,Parts per million,0.779167,1,3,11
133,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/3,Parts per billion,33.043478,45,11,42,Parts per million,0.012875,0.025,10,21,Parts per billion,0.347826,1,1,1,Parts per million,0.591304,1.5,7,
134,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/3,Parts per billion,33.043478,45,11,42,Parts per million,0.012875,0.025,10,21,Parts per billion,0.347826,1,1,1,Parts per million,0.695833,1,2,11
135,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/3,Parts per billion,33.043478,45,11,42,Parts per million,0.012875,0.025,10,21,Parts per billion,0.371429,1,8,,Parts per million,0.591304,1.5,7,
136,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/3,Parts per billion,33.043478,45,11,42,Parts per million,0.012875,0.025,10,21,Parts per billion,0.371429,1,8,,Parts per million,0.695833,1,2,11
137,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/4,Parts per billion,24.571429,37,21,35,Parts per million,0.013375,0.027,10,23,Parts per billion,0.190476,1,5,1,Parts per million,0.295238,0.6,21,
138,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/4,Parts per billion,24.571429,37,21,35,Parts per million,0.013375,0.027,10,23,Parts per billion,0.190476,1,5,1,Parts per million,0.275,0.4,22,5
139,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/4,Parts per billion,24.571429,37,21,35,Parts per million,0.013375,0.027,10,23,Parts per billion,0.06,0.3,8,,Parts per million,0.295238,0.6,21,
140,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/4,Parts per billion,24.571429,37,21,35,Parts per million,0.013375,0.027,10,23,Parts per billion,0.06,0.3,8,,Parts per million,0.275,0.4,22,5
141,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/5,Parts per billion,25.833333,37,0,35,Parts per million,0.014667,0.02,22,17,Parts per billion,0,0,0,0,Parts per million,0.333333,0.5,0,
142,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/5,Parts per billion,25.833333,37,0,35,Parts per million,0.014667,0.02,22,17,Parts per billion,0,0,0,0,Parts per million,0.38,0.5,1,6
143,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/5,Parts per billion,25.833333,37,0,35,Parts per million,0.014667,0.02,22,17,Parts per billion,0,0,2,,Parts per million,0.333333,0.5,0,
144,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/5,Parts per billion,25.833333,37,0,35,Parts per million,0.014667,0.02,22,17,Parts per billion,0,0,2,,Parts per million,0.38,0.5,1,6
145,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/6,Parts per billion,12.869565,30,23,28,Parts per million,0.018625,0.031,11,26,Parts per billion,0,0,0,0,Parts per million,0.230435,0.6,23,
146,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/6,Parts per billion,12.869565,30,23,28,Parts per million,0.018625,0.031,11,26,Parts per billion,0,0,0,0,Parts per million,0.216667,0.3,0,3
147,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/6,Parts per billion,12.869565,30,23,28,Parts per million,0.018625,0.031,11,26,Parts per billion,0,0,2,,Parts per million,0.230435,0.6,23,
148,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/6,Parts per billion,12.869565,30,23,28,Parts per million,0.018625,0.031,11,26,Parts per billion,0,0,2,,Parts per million,0.216667,0.3,0,3
149,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/7,Parts per billion,16.478261,34,21,32,Parts per million,0.016542,0.036,10,31,Parts per billion,0.043478,1,9,1,Parts per million,0.356522,0.7,0,
150,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/7,Parts per billion,16.478261,34,21,32,Parts per million,0.016542,0.036,10,31,Parts per billion,0.043478,1,9,1,Parts per million,0.3625,0.6,3,7
151,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/7,Parts per billion,16.478261,34,21,32,Parts per million,0.016542,0.036,10,31,Parts per billion,0.042857,0.3,11,,Parts per million,0.356522,0.7,0,
152,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/7,Parts per billion,16.478261,34,21,32,Parts per million,0.016542,0.036,10,31,Parts per billion,0.042857,0.3,11,,Parts per million,0.3625,0.6,3,7
153,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/8,Parts per billion,25.304348,38,20,36,Parts per million,0.010083,0.025,10,21,Parts per billion,0.26087,1,5,1,Parts per million,0.582609,1.1,7,
154,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/8,Parts per billion,25.304348,38,20,36,Parts per million,0.010083,0.025,10,21,Parts per billion,0.26087,1,5,1,Parts per million,0.5375,0.8,7,9
155,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/8,Parts per billion,25.304348,38,20,36,Parts per million,0.010083,0.025,10,21,Parts per billion,0.228571,1,8,,Parts per million,0.582609,1.1,7,
156,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/8,Parts per billion,25.304348,38,20,36,Parts per million,0.010083,0.025,10,21,Parts per billion,0.228571,1,8,,Parts per million,0.5375,0.8,7,9
157,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/9,Parts per billion,28.869565,37,9,35,Parts per million,0.007125,0.018,11,15,Parts per billion,0.217391,1,5,1,Parts per million,0.543478,1.2,7,
158,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/9,Parts per billion,28.869565,37,9,35,Parts per million,0.007125,0.018,11,15,Parts per billion,0.217391,1,5,1,Parts per million,0.6,0.9,3,10
159,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/9,Parts per billion,28.869565,37,9,35,Parts per million,0.007125,0.018,11,15,Parts per billion,0.185714,1,8,,Parts per million,0.543478,1.2,7,
160,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/9,Parts per billion,28.869565,37,9,35,Parts per million,0.007125,0.018,11,15,Parts per billion,0.185714,1,8,,Parts per million,0.6,0.9,3,10
161,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/10,Parts per billion,31.913043,49,17,46,Parts per million,0.007458,0.021,9,18,Parts per billion,0.608696,2,17,3,Parts per million,0.704348,1.4,7,
162,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/10,Parts per billion,31.913043,49,17,46,Parts per million,0.007458,0.021,9,18,Parts per billion,0.608696,2,17,3,Parts per million,0.608333,1,23,11
163,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/10,Parts per billion,31.913043,49,17,46,Parts per million,0.007458,0.021,9,18,Parts per billion,0.6,1.3,17,,Parts per million,0.704348,1.4,7,
164,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/10,Parts per billion,31.913043,49,17,46,Parts per million,0.007458,0.021,9,18,Parts per billion,0.6,1.3,17,,Parts per million,0.608333,1,23,11
165,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/11,Parts per billion,28,38,22,36,Parts per million,0.011167,0.024,9,20,Parts per billion,0.304348,1,0,1,Parts per million,0.604348,1.3,7,
166,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/11,Parts per billion,28,38,22,36,Parts per million,0.011167,0.024,9,20,Parts per billion,0.304348,1,0,1,Parts per million,0.7,1.2,2,14
167,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/11,Parts per billion,28,38,22,36,Parts per million,0.011167,0.024,9,20,Parts per billion,0.271429,1,8,,Parts per million,0.604348,1.3,7,
168,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/11,Parts per billion,28,38,22,36,Parts per million,0.011167,0.024,9,20,Parts per billion,0.271429,1,8,,Parts per million,0.7,1.2,2,14
169,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/12,Parts per billion,31.652174,47,19,44,Parts per million,0.008333,0.023,10,19,Parts per billion,0.521739,1,5,1,Parts per million,0.843478,1.7,23,
170,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/12,Parts per billion,31.652174,47,19,44,Parts per million,0.008333,0.023,10,19,Parts per billion,0.521739,1,5,1,Parts per million,0.741667,1.1,23,13
171,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/12,Parts per billion,31.652174,47,19,44,Parts per million,0.008333,0.023,10,19,Parts per billion,0.514286,1,8,,Parts per million,0.843478,1.7,23,
172,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/12,Parts per billion,31.652174,47,19,44,Parts per million,0.008333,0.023,10,19,Parts per billion,0.514286,1,8,,Parts per million,0.741667,1.1,23,13
173,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/13,Parts per billion,30.869565,48,18,45,Parts per million,0.0105,0.03,10,25,Parts per billion,0.652174,1,0,1,Parts per million,0.930435,1.6,20,
174,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/13,Parts per billion,30.869565,48,18,45,Parts per million,0.0105,0.03,10,25,Parts per billion,0.652174,1,0,1,Parts per million,0.945833,1.5,3,17
175,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/13,Parts per billion,30.869565,48,18,45,Parts per million,0.0105,0.03,10,25,Parts per billion,0.614286,1,2,,Parts per million,0.930435,1.6,20,
176,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/13,Parts per billion,30.869565,48,18,45,Parts per million,0.0105,0.03,10,25,Parts per billion,0.614286,1,2,,Parts per million,0.945833,1.5,3,17
177,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/14,Parts per billion,29.73913,52,18,49,Parts per million,0.014083,0.038,10,32,Parts per billion,0.347826,1,0,1,Parts per million,0.713043,1.4,20,
178,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/14,Parts per billion,29.73913,52,18,49,Parts per million,0.014083,0.038,10,32,Parts per billion,0.347826,1,0,1,Parts per million,0.745833,1.4,2,16
179,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/14,Parts per billion,29.73913,52,18,49,Parts per million,0.014083,0.038,10,32,Parts per billion,0.371429,1,20,,Parts per million,0.713043,1.4,20,
180,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/14,Parts per billion,29.73913,52,18,49,Parts per million,0.014083,0.038,10,32,Parts per billion,0.371429,1,20,,Parts per million,0.745833,1.4,2,16
181,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/15,Parts per billion,36.956522,56,20,53,Parts per million,0.012583,0.035,10,30,Parts per billion,0.521739,1,0,1,Parts per million,0.708696,1.6,21,
182,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/15,Parts per billion,36.956522,56,20,53,Parts per million,0.012583,0.035,10,30,Parts per billion,0.521739,1,0,1,Parts per million,0.691667,1.1,0,13
183,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/15,Parts per billion,36.956522,56,20,53,Parts per million,0.012583,0.035,10,30,Parts per billion,0.5,1,8,,Parts per million,0.708696,1.6,21,
184,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/15,Parts per billion,36.956522,56,20,53,Parts per million,0.012583,0.035,10,30,Parts per billion,0.5,1,8,,Parts per million,0.691667,1.1,0,13
185,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/16,Parts per billion,41.652174,63,18,61,Parts per million,0.009583,0.027,10,23,Parts per billion,0.782609,1,0,1,Parts per million,0.865217,1.5,20,
186,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/16,Parts per billion,41.652174,63,18,61,Parts per million,0.009583,0.027,10,23,Parts per billion,0.782609,1,0,1,Parts per million,0.870833,1.2,0,14
187,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/16,Parts per billion,41.652174,63,18,61,Parts per million,0.009583,0.027,10,23,Parts per billion,0.8,1,2,,Parts per million,0.865217,1.5,20,
188,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/16,Parts per billion,41.652174,63,18,61,Parts per million,0.009583,0.027,10,23,Parts per billion,0.8,1,2,,Parts per million,0.870833,1.2,0,14
189,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/17,Parts per billion,45.705882,67,19,65,Parts per million,0.005143,0.021,13,18,Parts per billion,0.941176,1,0,1,Parts per million,0.941176,1.6,7,
190,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/17,Parts per billion,45.705882,67,19,65,Parts per million,0.005143,0.021,13,18,Parts per billion,0.941176,1,0,1,Parts per million,1.042857,1.3,1,15
191,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/17,Parts per billion,45.705882,67,19,65,Parts per million,0.005143,0.021,13,18,Parts per billion,0.92,1,2,,Parts per million,0.941176,1.6,7,
192,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/17,Parts per billion,45.705882,67,19,65,Parts per million,0.005143,0.021,13,18,Parts per billion,0.92,1,2,,Parts per million,1.042857,1.3,1,15
193,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/18,Parts per billion,36.347826,56,11,53,Parts per million,0.020167,0.029,11,25,Parts per billion,0.826087,2,8,3,Parts per million,0.682609,1.4,7,
194,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/18,Parts per billion,36.347826,56,11,53,Parts per million,0.020167,0.029,11,25,Parts per billion,0.826087,2,8,3,Parts per million,0.783333,1,0,11
195,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/18,Parts per billion,36.347826,56,11,53,Parts per million,0.020167,0.029,11,25,Parts per billion,0.785714,2,14,,Parts per million,0.682609,1.4,7,
196,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/2/18,Parts per billion,36.347826,56,11,53,Parts per million,0.020167,0.029,11,25,Parts per billion,0.785714,2,14,,Parts per million,0.783333,1,0,11
