ID,State,County,City,Date Local,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI
28298,New York,Bronx,New York,2008-05-27,Parts per billion,4.036364,7.8,10,10.0
28299,New York,Bronx,New York,2008-05-27,Parts per billion,4.0,6.8,11,10.95713213213213
28300,New York,Bronx,New York,2008-05-27,Parts per billion,4.0,6.8,11,10.95713213213213
28301,New York,Bronx,New York,2008-05-28,Parts per billion,1.4625,5.2,22,7.0
28302,New York,Bronx,New York,2008-05-28,Parts per billion,1.4625,5.2,22,7.0
28303,New York,Bronx,New York,2008-05-28,Parts per billion,1.4125,3.7,23,10.95713213213213
28304,New York,Bronx,New York,2008-05-28,Parts per billion,1.4125,3.7,23,10.95713213213213
28305,New York,Bronx,New York,2008-05-29,Parts per billion,3.9125,9.2,21,13.0
28306,New York,Bronx,New York,2008-05-29,Parts per billion,3.9125,9.2,21,13.0
28307,New York,Bronx,New York,2008-05-29,Parts per billion,3.8875,8.1,23,10.95713213213213
28308,New York,Bronx,New York,2008-05-29,Parts per billion,3.8875,8.1,23,10.95713213213213
28309,New York,Bronx,New York,2008-05-30,Parts per billion,3.891667,8.4,5,11.0
28310,New York,Bronx,New York,2008-05-30,Parts per billion,3.891667,8.4,5,11.0
28311,New York,Bronx,New York,2008-05-30,Parts per billion,3.85,6.2,2,10.95713213213213
28312,New York,Bronx,New York,2008-05-30,Parts per billion,3.85,6.2,2,10.95713213213213
28313,New York,Bronx,New York,2008-05-31,Parts per billion,2.829167,3.8,8,4.0
28314,New York,Bronx,New York,2008-05-31,Parts per billion,2.829167,3.8,8,4.0
28315,New York,Bronx,New York,2008-05-31,Parts per billion,2.8,3.6,23,10.95713213213213
28316,New York,Bronx,New York,2008-05-31,Parts per billion,2.8,3.6,23,10.95713213213213
28317,New York,Bronx,New York,2008-06-01,Parts per billion,3.170833,5.6,7,7.0
28318,New York,Bronx,New York,2008-06-01,Parts per billion,3.170833,5.6,7,7.0
28319,New York,Bronx,New York,2008-06-01,Parts per billion,3.1375,5.0,8,10.95713213213213
28320,New York,Bronx,New York,2008-06-01,Parts per billion,3.1375,5.0,8,10.95713213213213
28321,New York,Bronx,New York,2008-06-02,Parts per billion,3.272727,11.5,22,16.0
28322,New York,Bronx,New York,2008-06-02,Parts per billion,3.272727,11.5,22,16.0
28323,New York,Bronx,New York,2008-06-02,Parts per billion,3.357143,10.7,23,10.95713213213213
28324,New York,Bronx,New York,2008-06-02,Parts per billion,3.357143,10.7,23,10.95713213213213
28325,New York,Bronx,New York,2008-06-03,Parts per billion,6.779167,20.4,6,29.0
28326,New York,Bronx,New York,2008-06-03,Parts per billion,6.779167,20.4,6,29.0
28327,New York,Bronx,New York,2008-06-03,Parts per billion,6.7375,15.7,8,10.95713213213213
28328,New York,Bronx,New York,2008-06-03,Parts per billion,6.7375,15.7,8,10.95713213213213
28329,New York,Bronx,New York,2008-06-04,Parts per billion,0.916667,1.6,17,1.0
28330,New York,Bronx,New York,2008-06-04,Parts per billion,0.916667,1.6,17,1.0
28331,New York,Bronx,New York,2008-06-04,Parts per billion,0.9,1.3,11,10.95713213213213
28332,New York,Bronx,New York,2008-06-04,Parts per billion,0.9,1.3,11,10.95713213213213
28333,New York,Bronx,New York,2008-06-05,Parts per billion,1.279167,6.1,20,9.0
28334,New York,Bronx,New York,2008-06-05,Parts per billion,1.279167,6.1,20,9.0
28335,New York,Bronx,New York,2008-06-05,Parts per billion,1.25,3.4,20,10.95713213213213
28336,New York,Bronx,New York,2008-06-05,Parts per billion,1.25,3.4,20,10.95713213213213
28337,New York,Bronx,New York,2008-06-06,Parts per billion,1.583333,3.4,12,4.0
28338,New York,Bronx,New York,2008-06-06,Parts per billion,1.583333,3.4,12,4.0
28339,New York,Bronx,New York,2008-06-06,Parts per billion,1.55,3.0,14,10.95713213213213
28340,New York,Bronx,New York,2008-06-06,Parts per billion,1.55,3.0,14,10.95713213213213
28341,New York,Bronx,New York,2008-06-07,Parts per billion,4.954167,13.2,8,19.0
28342,New York,Bronx,New York,2008-06-07,Parts per billion,4.954167,13.2,8,19.0
28343,New York,Bronx,New York,2008-06-07,Parts per billion,4.9,8.9,8,10.95713213213213
28344,New York,Bronx,New York,2008-06-07,Parts per billion,4.9,8.9,8,10.95713213213213
28345,New York,Bronx,New York,2008-06-08,Parts per billion,5.3375,9.5,1,13.0
28346,New York,Bronx,New York,2008-06-08,Parts per billion,5.3375,9.5,1,13.0
28347,New York,Bronx,New York,2008-06-08,Parts per billion,5.3,8.8,5,10.95713213213213
28348,New York,Bronx,New York,2008-06-08,Parts per billion,5.3,8.8,5,10.95713213213213
28349,New York,Bronx,New York,2008-06-09,Parts per billion,4.831818,12.1,6,17.0
28350,New York,Bronx,New York,2008-06-09,Parts per billion,4.831818,12.1,6,17.0
28351,New York,Bronx,New York,2008-06-09,Parts per billion,4.785714,8.1,8,10.95713213213213
28352,New York,Bronx,New York,2008-06-09,Parts per billion,4.785714,8.1,8,10.95713213213213
28353,New York,Bronx,New York,2008-06-10,Parts per billion,5.945833,11.9,6,16.0
28354,New York,Bronx,New York,2008-06-10,Parts per billion,5.945833,11.9,6,16.0
28355,New York,Bronx,New York,2008-06-10,Parts per billion,5.9375,9.7,8,10.95713213213213
28356,New York,Bronx,New York,2008-06-10,Parts per billion,5.9375,9.7,8,10.95713213213213
28357,New York,Bronx,New York,2008-06-11,Parts per billion,2.304167,7.8,22,10.0
28358,New York,Bronx,New York,2008-06-11,Parts per billion,2.304167,7.8,22,10.0
28359,New York,Bronx,New York,2008-06-11,Parts per billion,2.275,6.8,23,10.95713213213213
28360,New York,Bronx,New York,2008-06-11,Parts per billion,2.275,6.8,23,10.95713213213213
28361,New York,Bronx,New York,2008-06-12,Parts per billion,1.795833,5.7,0,7.0
28362,New York,Bronx,New York,2008-06-12,Parts per billion,1.795833,5.7,0,7.0
28363,New York,Bronx,New York,2008-06-12,Parts per billion,1.7625,3.3,2,10.95713213213213
28364,New York,Bronx,New York,2008-06-12,Parts per billion,1.7625,3.3,2,10.95713213213213
28365,New York,Bronx,New York,2008-06-13,Parts per billion,2.595833,5.2,9,7.0
28366,New York,Bronx,New York,2008-06-13,Parts per billion,2.595833,5.2,9,7.0
28367,New York,Bronx,New York,2008-06-13,Parts per billion,2.5625,3.9,11,10.95713213213213
28368,New York,Bronx,New York,2008-06-13,Parts per billion,2.5625,3.9,11,10.95713213213213
28369,New York,Bronx,New York,2008-06-14,Parts per billion,4.508333,9.5,9,13.0
28370,New York,Bronx,New York,2008-06-14,Parts per billion,4.508333,9.5,9,13.0
28371,New York,Bronx,New York,2008-06-14,Parts per billion,4.475,8.9,11,10.95713213213213
28372,New York,Bronx,New York,2008-06-14,Parts per billion,4.475,8.9,11,10.95713213213213
28373,New York,Bronx,New York,2008-06-15,Parts per billion,1.458333,3.2,11,4.0
28374,New York,Bronx,New York,2008-06-15,Parts per billion,1.458333,3.2,11,4.0
28375,New York,Bronx,New York,2008-06-15,Parts per billion,1.4125,2.7,11,10.95713213213213
28376,New York,Bronx,New York,2008-06-15,Parts per billion,1.4125,2.7,11,10.95713213213213
28377,New York,Bronx,New York,2008-06-16,Parts per billion,1.845455,3.6,8,4.0
28378,New York,Bronx,New York,2008-06-16,Parts per billion,1.845455,3.6,8,4.0
28379,New York,Bronx,New York,2008-06-16,Parts per billion,1.885714,2.3,8,10.95713213213213
28380,New York,Bronx,New York,2008-06-16,Parts per billion,1.885714,2.3,8,10.95713213213213
28381,New York,Bronx,New York,2008-06-17,Parts per billion,2.875,5.6,6,7.0
28382,New York,Bronx,New York,2008-06-17,Parts per billion,2.875,5.6,6,7.0
28383,New York,Bronx,New York,2008-06-17,Parts per billion,2.85,4.6,8,10.95713213213213
28384,New York,Bronx,New York,2008-06-17,Parts per billion,2.85,4.6,8,10.95713213213213
28385,New York,Bronx,New York,2008-06-18,Parts per billion,2.745833,6.0,6,9.0
28386,New York,Bronx,New York,2008-06-18,Parts per billion,2.745833,6.0,6,9.0
28387,New York,Bronx,New York,2008-06-18,Parts per billion,2.7125,4.4,8,10.95713213213213
28388,New York,Bronx,New York,2008-06-18,Parts per billion,2.7125,4.4,8,10.95713213213213
28389,New York,Bronx,New York,2008-06-19,Parts per billion,2.175,5.7,22,7.0
28390,New York,Bronx,New York,2008-06-19,Parts per billion,2.175,5.7,22,7.0
28391,New York,Bronx,New York,2008-06-19,Parts per billion,2.15,4.9,23,10.95713213213213
28392,New York,Bronx,New York,2008-06-19,Parts per billion,2.15,4.9,23,10.95713213213213
28393,New York,Bronx,New York,2008-06-20,Parts per billion,5.295833,14.8,6,20.0
28394,New York,Bronx,New York,2008-06-20,Parts per billion,5.295833,14.8,6,20.0
28395,New York,Bronx,New York,2008-06-20,Parts per billion,5.275,9.6,8,10.95713213213213
28396,New York,Bronx,New York,2008-06-20,Parts per billion,5.275,9.6,8,10.95713213213213
28397,New York,Bronx,New York,2008-06-21,Parts per billion,3.1,8.9,8,11.0
28398,New York,Bronx,New York,2008-06-21,Parts per billion,3.1,8.9,8,11.0
28399,New York,Bronx,New York,2008-06-21,Parts per billion,3.0625,6.0,8,10.95713213213213
28400,New York,Bronx,New York,2008-06-21,Parts per billion,3.0625,6.0,8,10.95713213213213
28401,New York,Bronx,New York,2008-06-22,Parts per billion,2.004167,4.3,7,6.0
28402,New York,Bronx,New York,2008-06-22,Parts per billion,2.004167,4.3,7,6.0
28403,New York,Bronx,New York,2008-06-22,Parts per billion,1.975,4.0,8,10.95713213213213
28404,New York,Bronx,New York,2008-06-22,Parts per billion,1.975,4.0,8,10.95713213213213
28405,New York,Bronx,New York,2008-06-23,Parts per billion,2.804545,4.2,17,6.0
28406,New York,Bronx,New York,2008-06-23,Parts per billion,2.804545,4.2,17,6.0
28407,New York,Bronx,New York,2008-06-23,Parts per billion,2.814286,3.5,8,10.95713213213213
28408,New York,Bronx,New York,2008-06-23,Parts per billion,2.814286,3.5,8,10.95713213213213
28409,New York,Bronx,New York,2008-06-24,Parts per billion,2.7375,7.1,5,10.0
28410,New York,Bronx,New York,2008-06-24,Parts per billion,2.7375,7.1,5,10.0
28411,New York,Bronx,New York,2008-06-24,Parts per billion,2.7,4.5,2,10.95713213213213
28412,New York,Bronx,New York,2008-06-24,Parts per billion,2.7,4.5,2,10.95713213213213
28413,New York,Bronx,New York,2008-06-25,Parts per billion,3.629167,11.4,23,16.0
28414,New York,Bronx,New York,2008-06-25,Parts per billion,3.629167,11.4,23,16.0
28415,New York,Bronx,New York,2008-06-25,Parts per billion,3.6,9.5,23,10.95713213213213
28416,New York,Bronx,New York,2008-06-25,Parts per billion,3.6,9.5,23,10.95713213213213
28417,New York,Bronx,New York,2008-06-26,Parts per billion,7.441667,11.4,0,16.0
28418,New York,Bronx,New York,2008-06-26,Parts per billion,7.441667,11.4,0,16.0
28419,New York,Bronx,New York,2008-06-26,Parts per billion,7.4,10.0,2,10.95713213213213
28420,New York,Bronx,New York,2008-06-26,Parts per billion,7.4,10.0,2,10.95713213213213
28421,New York,Bronx,New York,2008-06-27,Parts per billion,5.745833,9.8,5,13.0
28422,New York,Bronx,New York,2008-06-27,Parts per billion,5.745833,9.8,5,13.0
28423,New York,Bronx,New York,2008-06-27,Parts per billion,5.7125,8.8,11,10.95713213213213
28424,New York,Bronx,New York,2008-06-27,Parts per billion,5.7125,8.8,11,10.95713213213213
28425,New York,Bronx,New York,2008-06-28,Parts per billion,4.479167,9.9,10,13.0
28426,New York,Bronx,New York,2008-06-28,Parts per billion,4.479167,9.9,10,13.0
28427,New York,Bronx,New York,2008-06-28,Parts per billion,4.45,7.5,11,10.95713213213213
28428,New York,Bronx,New York,2008-06-28,Parts per billion,4.45,7.5,11,10.95713213213213
28429,New York,Bronx,New York,2008-06-29,Parts per billion,3.304167,7.0,8,10.0
28430,New York,Bronx,New York,2008-06-29,Parts per billion,3.304167,7.0,8,10.0
28431,New York,Bronx,New York,2008-06-29,Parts per billion,3.2875,6.5,8,10.95713213213213
28432,New York,Bronx,New York,2008-06-29,Parts per billion,3.2875,6.5,8,10.95713213213213
28433,New York,Bronx,New York,2008-06-30,Parts per billion,3.259091,6.1,23,9.0
28434,New York,Bronx,New York,2008-06-30,Parts per billion,3.259091,6.1,23,9.0
28435,New York,Bronx,New York,2008-06-30,Parts per billion,3.3,5.1,23,10.95713213213213
28436,New York,Bronx,New York,2008-06-30,Parts per billion,3.3,5.1,23,10.95713213213213
28437,New York,Bronx,New York,2008-07-01,Parts per billion,4.733333,8.3,10,11.0
28438,New York,Bronx,New York,2008-07-01,Parts per billion,4.733333,8.3,10,11.0
28439,New York,Bronx,New York,2008-07-01,Parts per billion,4.7,7.5,8,10.95713213213213
28440,New York,Bronx,New York,2008-07-01,Parts per billion,4.7,7.5,8,10.95713213213213
28441,New York,Bronx,New York,2008-07-02,Parts per billion,3.170833,8.8,23,11.0
28442,New York,Bronx,New York,2008-07-02,Parts per billion,3.170833,8.8,23,11.0
28443,New York,Bronx,New York,2008-07-02,Parts per billion,3.1375,6.9,23,10.95713213213213
28444,New York,Bronx,New York,2008-07-02,Parts per billion,3.1375,6.9,23,10.95713213213213
28445,New York,Bronx,New York,2008-07-03,Parts per billion,6.1125,13.0,3,19.0
28446,New York,Bronx,New York,2008-07-03,Parts per billion,6.1125,13.0,3,19.0
28447,New York,Bronx,New York,2008-07-03,Parts per billion,6.0875,10.8,5,10.95713213213213
28448,New York,Bronx,New York,2008-07-03,Parts per billion,6.0875,10.8,5,10.95713213213213
28449,New York,Bronx,New York,2008-07-04,Parts per billion,2.475,8.2,7,11.0
28450,New York,Bronx,New York,2008-07-04,Parts per billion,2.475,8.2,7,11.0
28451,New York,Bronx,New York,2008-07-04,Parts per billion,2.4375,6.0,8,10.95713213213213
28452,New York,Bronx,New York,2008-07-04,Parts per billion,2.4375,6.0,8,10.95713213213213
28453,New York,Bronx,New York,2008-07-05,Parts per billion,1.283333,2.0,9,3.0
28454,New York,Bronx,New York,2008-07-05,Parts per billion,1.283333,2.0,9,3.0
28455,New York,Bronx,New York,2008-07-05,Parts per billion,1.25,1.7,2,10.95713213213213
28456,New York,Bronx,New York,2008-07-05,Parts per billion,1.25,1.7,2,10.95713213213213
28457,New York,Bronx,New York,2008-07-06,Parts per billion,1.0,2.2,20,3.0
28458,New York,Bronx,New York,2008-07-06,Parts per billion,1.0,2.2,20,3.0
28459,New York,Bronx,New York,2008-07-06,Parts per billion,0.975,1.8,20,10.95713213213213
28460,New York,Bronx,New York,2008-07-06,Parts per billion,0.975,1.8,20,10.95713213213213
28461,New York,Bronx,New York,2008-07-07,Parts per billion,2.019048,7.3,21,10.0
28462,New York,Bronx,New York,2008-07-07,Parts per billion,2.019048,7.3,21,10.0
28463,New York,Bronx,New York,2008-07-07,Parts per billion,2.083333,4.8,23,10.95713213213213
28464,New York,Bronx,New York,2008-07-07,Parts per billion,2.083333,4.8,23,10.95713213213213
28465,New York,Bronx,New York,2008-07-08,Parts per billion,5.354167,10.1,4,14.0
28466,New York,Bronx,New York,2008-07-08,Parts per billion,5.354167,10.1,4,14.0
28467,New York,Bronx,New York,2008-07-08,Parts per billion,5.325,9.7,5,10.95713213213213
28468,New York,Bronx,New York,2008-07-08,Parts per billion,5.325,9.7,5,10.95713213213213
28469,New York,Bronx,New York,2008-07-09,Parts per billion,6.020833,10.0,8,14.0
28470,New York,Bronx,New York,2008-07-09,Parts per billion,6.020833,10.0,8,14.0
28471,New York,Bronx,New York,2008-07-09,Parts per billion,6.0,9.5,8,10.95713213213213
28472,New York,Bronx,New York,2008-07-09,Parts per billion,6.0,9.5,8,10.95713213213213
28473,New York,Bronx,New York,2008-07-10,Parts per billion,2.616667,9.9,1,13.0
28474,New York,Bronx,New York,2008-07-10,Parts per billion,2.616667,9.9,1,13.0
28475,New York,Bronx,New York,2008-07-10,Parts per billion,2.5875,7.5,2,10.95713213213213
28476,New York,Bronx,New York,2008-07-10,Parts per billion,2.5875,7.5,2,10.95713213213213
28477,New York,Bronx,New York,2008-07-11,Parts per billion,2.045833,3.8,0,4.0
28478,New York,Bronx,New York,2008-07-11,Parts per billion,2.045833,3.8,0,4.0
28479,New York,Bronx,New York,2008-07-11,Parts per billion,2.0125,3.2,2,10.95713213213213
28480,New York,Bronx,New York,2008-07-11,Parts per billion,2.0125,3.2,2,10.95713213213213
28481,New York,Bronx,New York,2008-07-12,Parts per billion,2.695833,5.9,7,7.0
28482,New York,Bronx,New York,2008-07-12,Parts per billion,2.695833,5.9,7,7.0
28483,New York,Bronx,New York,2008-07-12,Parts per billion,2.6625,4.9,8,10.95713213213213
28484,New York,Bronx,New York,2008-07-12,Parts per billion,2.6625,4.9,8,10.95713213213213
28485,New York,Bronx,New York,2008-07-13,Parts per billion,0.975,2.0,23,3.0
28486,New York,Bronx,New York,2008-07-13,Parts per billion,0.975,2.0,23,3.0
28487,New York,Bronx,New York,2008-07-13,Parts per billion,0.9375,1.4,23,10.95713213213213
28488,New York,Bronx,New York,2008-07-13,Parts per billion,0.9375,1.4,23,10.95713213213213
28489,New York,Bronx,New York,2008-07-14,Parts per billion,3.6125,8.9,13,11.0
28490,New York,Bronx,New York,2008-07-14,Parts per billion,3.6125,8.9,13,11.0
28491,New York,Bronx,New York,2008-07-14,Parts per billion,3.575,6.5,14,10.95713213213213
28492,New York,Bronx,New York,2008-07-14,Parts per billion,3.575,6.5,14,10.95713213213213
28493,New York,Bronx,New York,2008-07-15,Parts per billion,3.75,7.5,5,10.0
28494,New York,Bronx,New York,2008-07-15,Parts per billion,3.75,7.5,5,10.0
28495,New York,Bronx,New York,2008-07-15,Parts per billion,3.7125,6.3,5,10.95713213213213
28496,New York,Bronx,New York,2008-07-15,Parts per billion,3.7125,6.3,5,10.95713213213213
28497,New York,Bronx,New York,2008-07-16,Parts per billion,2.657143,5.2,2,7.0
28498,New York,Bronx,New York,2008-07-16,Parts per billion,2.657143,5.2,2,7.0
28499,New York,Bronx,New York,2008-07-16,Parts per billion,2.483333,4.6,2,10.95713213213213
28500,New York,Bronx,New York,2008-07-16,Parts per billion,2.483333,4.6,2,10.95713213213213
28501,New York,Bronx,New York,2008-07-17,Parts per billion,4.316667,9.8,2,13.0
28502,New York,Bronx,New York,2008-07-17,Parts per billion,4.316667,9.8,2,13.0
28503,New York,Bronx,New York,2008-07-17,Parts per billion,4.2875,7.8,5,10.95713213213213
28504,New York,Bronx,New York,2008-07-17,Parts per billion,4.2875,7.8,5,10.95713213213213
28505,New York,Bronx,New York,2008-07-18,Parts per billion,6.641667,17.2,6,24.0
28506,New York,Bronx,New York,2008-07-18,Parts per billion,6.641667,17.2,6,24.0
28507,New York,Bronx,New York,2008-07-18,Parts per billion,6.6,13.8,8,10.95713213213213
28508,New York,Bronx,New York,2008-07-18,Parts per billion,6.6,13.8,8,10.95713213213213
28509,New York,Bronx,New York,2008-07-19,Parts per billion,5.275,10.4,10,14.0
28510,New York,Bronx,New York,2008-07-19,Parts per billion,5.275,10.4,10,14.0
28511,New York,Bronx,New York,2008-07-19,Parts per billion,5.25,8.8,8,10.95713213213213
28512,New York,Bronx,New York,2008-07-19,Parts per billion,5.25,8.8,8,10.95713213213213
28513,New York,Bronx,New York,2008-07-20,Parts per billion,4.25,15.3,9,21.0
28514,New York,Bronx,New York,2008-07-20,Parts per billion,4.25,15.3,9,21.0
28515,New York,Bronx,New York,2008-07-20,Parts per billion,4.225,9.4,11,10.95713213213213
28516,New York,Bronx,New York,2008-07-20,Parts per billion,4.225,9.4,11,10.95713213213213
28517,New York,Bronx,New York,2008-07-21,Parts per billion,2.129167,5.6,6,7.0
28518,New York,Bronx,New York,2008-07-21,Parts per billion,2.129167,5.6,6,7.0
28519,New York,Bronx,New York,2008-07-21,Parts per billion,2.0875,3.8,8,10.95713213213213
28520,New York,Bronx,New York,2008-07-21,Parts per billion,2.0875,3.8,8,10.95713213213213
28521,New York,Bronx,New York,2008-07-22,Parts per billion,1.829167,3.6,10,4.0
28522,New York,Bronx,New York,2008-07-22,Parts per billion,1.829167,3.6,10,4.0
28523,New York,Bronx,New York,2008-07-22,Parts per billion,1.8,2.5,11,10.95713213213213
28524,New York,Bronx,New York,2008-07-22,Parts per billion,1.8,2.5,11,10.95713213213213
28525,New York,Bronx,New York,2008-07-23,Parts per billion,0.9,1.9,15,1.0
28526,New York,Bronx,New York,2008-07-23,Parts per billion,0.9,1.9,15,1.0
28527,New York,Bronx,New York,2008-07-23,Parts per billion,0.875,1.6,17,10.95713213213213
28528,New York,Bronx,New York,2008-07-23,Parts per billion,0.875,1.6,17,10.95713213213213
28529,New York,Bronx,New York,2008-07-24,Parts per billion,2.425,9.0,23,13.0
28530,New York,Bronx,New York,2008-07-24,Parts per billion,2.425,9.0,23,13.0
28531,New York,Bronx,New York,2008-07-24,Parts per billion,2.3875,6.8,23,10.95713213213213
28532,New York,Bronx,New York,2008-07-24,Parts per billion,2.3875,6.8,23,10.95713213213213
28533,New York,Bronx,New York,2008-07-25,Parts per billion,4.720833,7.3,19,10.0
28534,New York,Bronx,New York,2008-07-25,Parts per billion,4.720833,7.3,19,10.0
28535,New York,Bronx,New York,2008-07-25,Parts per billion,4.675,6.4,20,10.95713213213213
28536,New York,Bronx,New York,2008-07-25,Parts per billion,4.675,6.4,20,10.95713213213213
28537,New York,Bronx,New York,2008-07-26,Parts per billion,5.154545,11.1,8,16.0
28538,New York,Bronx,New York,2008-07-26,Parts per billion,5.154545,11.1,8,16.0
28539,New York,Bronx,New York,2008-07-26,Parts per billion,5.028571,10.4,8,10.95713213213213
28540,New York,Bronx,New York,2008-07-26,Parts per billion,5.028571,10.4,8,10.95713213213213
28541,New York,Bronx,New York,2008-07-27,Parts per billion,2.691667,4.7,4,6.0
28542,New York,Bronx,New York,2008-07-27,Parts per billion,2.691667,4.7,4,6.0
28543,New York,Bronx,New York,2008-07-27,Parts per billion,2.675,4.5,2,10.95713213213213
28544,New York,Bronx,New York,2008-07-27,Parts per billion,2.675,4.5,2,10.95713213213213
28545,New York,Bronx,New York,2008-07-28,Parts per billion,3.625,6.5,7,9.0
28546,New York,Bronx,New York,2008-07-28,Parts per billion,3.625,6.5,7,9.0
28547,New York,Bronx,New York,2008-07-28,Parts per billion,3.5875,5.2,8,10.95713213213213
28548,New York,Bronx,New York,2008-07-28,Parts per billion,3.5875,5.2,8,10.95713213213213
28549,New York,Bronx,New York,2008-07-29,Parts per billion,5.895833,12.9,5,17.0
28550,New York,Bronx,New York,2008-07-29,Parts per billion,5.895833,12.9,5,17.0
28551,New York,Bronx,New York,2008-07-29,Parts per billion,5.875,11.9,5,10.95713213213213
28552,New York,Bronx,New York,2008-07-29,Parts per billion,5.875,11.9,5,10.95713213213213
28553,New York,Bronx,New York,2008-07-30,Parts per billion,3.214286,5.8,15,7.0
28554,New York,Bronx,New York,2008-07-30,Parts per billion,3.214286,5.8,15,7.0
28555,New York,Bronx,New York,2008-07-30,Parts per billion,3.416667,5.4,17,10.95713213213213
28556,New York,Bronx,New York,2008-07-30,Parts per billion,3.416667,5.4,17,10.95713213213213
28557,New York,Bronx,New York,2008-07-31,Parts per billion,3.25,8.7,22,11.0
28558,New York,Bronx,New York,2008-07-31,Parts per billion,3.25,8.7,22,11.0
28559,New York,Bronx,New York,2008-07-31,Parts per billion,3.2125,7.6,23,10.95713213213213
28560,New York,Bronx,New York,2008-07-31,Parts per billion,3.2125,7.6,23,10.95713213213213
28561,New York,Bronx,New York,2008-08-01,Parts per billion,2.8,7.1,0,10.0
28562,New York,Bronx,New York,2008-08-01,Parts per billion,2.8,7.1,0,10.0
28563,New York,Bronx,New York,2008-08-01,Parts per billion,2.7625,5.2,2,10.95713213213213
28564,New York,Bronx,New York,2008-08-01,Parts per billion,2.7625,5.2,2,10.95713213213213
28565,New York,Bronx,New York,2008-08-02,Parts per billion,3.954167,8.0,0,11.0
28566,New York,Bronx,New York,2008-08-02,Parts per billion,3.954167,8.0,0,11.0
28567,New York,Bronx,New York,2008-08-02,Parts per billion,3.9125,7.5,2,10.95713213213213
28568,New York,Bronx,New York,2008-08-02,Parts per billion,3.9125,7.5,2,10.95713213213213
28569,New York,Bronx,New York,2008-08-03,Parts per billion,1.445833,2.6,20,3.0
28570,New York,Bronx,New York,2008-08-03,Parts per billion,1.445833,2.6,20,3.0
28571,New York,Bronx,New York,2008-08-03,Parts per billion,1.4125,1.9,2,10.95713213213213
28572,New York,Bronx,New York,2008-08-03,Parts per billion,1.4125,1.9,2,10.95713213213213
28573,New York,Bronx,New York,2008-08-04,Parts per billion,1.294737,2.6,23,3.0
28574,New York,Bronx,New York,2008-08-04,Parts per billion,1.294737,2.6,23,3.0
28575,New York,Bronx,New York,2008-08-04,Parts per billion,1.216667,2.2,23,10.95713213213213
28576,New York,Bronx,New York,2008-08-04,Parts per billion,1.216667,2.2,23,10.95713213213213
28577,New York,Bronx,New York,2008-08-05,Parts per billion,1.683333,4.5,6,6.0
28578,New York,Bronx,New York,2008-08-05,Parts per billion,1.683333,4.5,6,6.0
28579,New York,Bronx,New York,2008-08-05,Parts per billion,1.65,3.0,5,10.95713213213213
28580,New York,Bronx,New York,2008-08-05,Parts per billion,1.65,3.0,5,10.95713213213213
28581,New York,Bronx,New York,2008-08-06,Parts per billion,2.308333,7.0,7,10.0
28582,New York,Bronx,New York,2008-08-06,Parts per billion,2.308333,7.0,7,10.0
28583,New York,Bronx,New York,2008-08-06,Parts per billion,2.2625,5.6,8,10.95713213213213
28584,New York,Bronx,New York,2008-08-06,Parts per billion,2.2625,5.6,8,10.95713213213213
28585,New York,Bronx,New York,2008-08-07,Parts per billion,2.3,9.2,20,13.0
28586,New York,Bronx,New York,2008-08-07,Parts per billion,2.3,9.2,20,13.0
28587,New York,Bronx,New York,2008-08-07,Parts per billion,2.2625,6.6,20,10.95713213213213
28588,New York,Bronx,New York,2008-08-07,Parts per billion,2.2625,6.6,20,10.95713213213213
28589,New York,Bronx,New York,2008-08-08,Parts per billion,1.595833,3.1,21,4.0
28590,New York,Bronx,New York,2008-08-08,Parts per billion,1.595833,3.1,21,4.0
28591,New York,Bronx,New York,2008-08-08,Parts per billion,1.575,2.8,23,10.95713213213213
28592,New York,Bronx,New York,2008-08-08,Parts per billion,1.575,2.8,23,10.95713213213213
28593,New York,Bronx,New York,2008-08-09,Parts per billion,1.266667,3.0,23,4.0
28594,New York,Bronx,New York,2008-08-09,Parts per billion,1.266667,3.0,23,4.0
28595,New York,Bronx,New York,2008-08-09,Parts per billion,1.2375,2.4,23,10.95713213213213
28596,New York,Bronx,New York,2008-08-09,Parts per billion,1.2375,2.4,23,10.95713213213213
28597,New York,Bronx,New York,2008-08-10,Parts per billion,3.079167,8.7,8,11.0
28598,New York,Bronx,New York,2008-08-10,Parts per billion,3.079167,8.7,8,11.0
28599,New York,Bronx,New York,2008-08-10,Parts per billion,3.0375,7.1,8,10.95713213213213
28600,New York,Bronx,New York,2008-08-10,Parts per billion,3.0375,7.1,8,10.95713213213213
28601,New York,Bronx,New York,2008-08-11,Parts per billion,1.486364,2.8,19,3.0
28602,New York,Bronx,New York,2008-08-11,Parts per billion,1.486364,2.8,19,3.0
28603,New York,Bronx,New York,2008-08-11,Parts per billion,1.466667,2.4,20,10.95713213213213
28604,New York,Bronx,New York,2008-08-11,Parts per billion,1.466667,2.4,20,10.95713213213213
28605,New York,Bronx,New York,2008-08-12,Parts per billion,2.15,4.4,21,6.0
28606,New York,Bronx,New York,2008-08-12,Parts per billion,2.15,4.4,21,6.0
28607,New York,Bronx,New York,2008-08-12,Parts per billion,2.125,3.8,20,10.95713213213213
28608,New York,Bronx,New York,2008-08-12,Parts per billion,2.125,3.8,20,10.95713213213213
28609,New York,Bronx,New York,2008-08-13,Parts per billion,2.3875,3.7,5,4.0
