id,release_date,title,vote_average,vote_count,Label
13408,2001-11-16,The Wash,5.3,26,ok
84174,2012-08-06,Bachelorette,5.3,444,ok
323967,2015-03-13,Walter,5.3,26,ok
396152,2016-05-03,Restoration,5.3,11,ok
50647,2012-02-23,Wanderlust,5.3,394,ok
180296,2014-06-27,They Came Together,5.3,171,ok
38322,2011-02-16,"Big Mommas: Like Father, Like Son",5.3,313,ok
36355,1996-05-17,Flipper,5.3,84,ok
16911,2008-12-18,The Inhabited Island,5.3,23,ok
293644,2015-10-30,Top Cat Begins,5.3,9,ok
124459,2013-03-14,The Incredible Burt Wonderstone,5.3,724,ok
9582,2003-01-17,A Guy Thing,5.3,83,ok
20856,2009-07-31,Aliens in the Attic,5.3,244,ok
10771,2002-09-27,The Tuxedo,5.3,483,ok
9645,2002-10-25,Ghost Ship,5.3,531,ok
115872,1997-10-10,The Chambermaid on the Titanic,5.3,3,ok
11888,2002-01-18,Snow Dogs,5.3,185,ok
38717,2001-01-23,Madison,5.3,3,ok
23742,2010-02-26,Cop Out,5.3,511,ok
43931,2010-10-08,My Soul to Take,5.2,147,ok
87729,1995-03-31,Jefferson in Paris,5.2,10,ok
216015,2015-02-11,Fifty Shades of Grey,5.2,3254,ok
38415,2009-08-09,Bran Nue Dae,5.2,6,ok
11361,1989-10-12,Halloween 5: The Revenge of Michael Myers,5.2,183,ok
11863,1995-10-13,Jade,5.2,44,ok
17047,2004-12-03,Agent Cody Banks 2: Destination London,5.2,144,ok
376004,2016-01-05,Adulterers,5.2,16,ok
121676,2012-09-14,Inescapable,5.2,13,ok
34335,2010-01-01,Nine Dead,5.2,84,ok
158150,2012-07-21,How to Fall in Love,5.2,20,ok
8427,2002-10-31,I Spy,5.2,269,ok
38319,2011-04-08,Your Highness,5.2,501,ok
21014,2006-05-12,Keeping Up with the Steins,5.2,18,ok
378200,2016-03-11,The Perfect Match,5.2,42,ok
273899,2015-09-18,Stonewall,5.2,32,ok
44564,2011-01-13,The Dilemma,5.2,304,ok
34314,1997-01-09,Turbulence,5.2,62,ok
8944,2008-10-17,What Just Happened,5.2,127,ok
10861,1996-09-13,Maximum Risk,5.2,101,ok
70074,2013-01-31,Bullet to the Head,5.2,481,ok
77332,2000-01-24,Urbania,5.2,10,ok
13121,2007-01-19,Teeth,5.2,210,ok
75033,2011-09-16,Winnie Mandela,5.2,5,ok
14560,2009-01-15,Paul Blart: Mall Cop,5.2,788,ok
22894,2010-01-21,Legion,5.2,629,ok
8859,2000-12-15,"Dude, Where’s My Car?",5.2,509,ok
11618,1999-07-23,The Haunting,5.2,369,ok
92182,2011-01-21,Silent House,5.2,125,ok
153795,2013-01-16,Straight A's,5.2,46,ok
10200,2008-12-10,The Day the Earth Stood Still,5.2,1043,ok
2959,2007-07-04,License to Wed,5.2,253,ok
1975,2006-10-13,The Grudge 2,5.2,283,ok
45767,2002-10-25,Time Changer,5.2,9,ok
222936,2015-05-27,Aloha,5.2,692,ok
317930,2016-03-31,Compadres,5.2,17,ok
9678,2000-11-10,Little Nicky,5.2,438,ok
79940,2012-03-02,Tim and Eric's Billion Dollar Movie,5.2,34,ok
76757,2015-02-04,Jupiter Ascending,5.2,2768,ok
76649,2014-02-18,Pompeii,5.2,1267,ok
4723,2006-05-15,Southland Tales,5.2,153,ok
10357,1997-04-25,Volcano,5.2,376,ok
192210,2013-04-12,Open Road,5.2,18,ok
15059,1999-04-29,The Loss of Sexual Innocence,5.2,9,ok
12183,2005-08-03,The Wendell Baker Story,5.2,16,ok
2752,2002-03-01,40 Days and 40 Nights,5.2,297,ok
39349,1994-02-25,Sugar Hill,5.2,13,ok
11637,2005-01-20,Are We There Yet?,5.2,221,ok
244534,2014-06-26,Happy Christmas,5.2,58,ok
14536,2009-01-30,New in Town,5.2,99,ok
24356,2003-08-08,Masked and Anonymous,5.2,13,ok
77951,2013-12-18,Walking With Dinosaurs,5.2,133,ok
9957,2006-04-07,The Benchwarmers,5.2,242,ok
22949,2009-11-24,Old Dogs,5.2,210,ok
13051,2008-10-15,Max Payne,5.2,613,ok
58626,2011-04-02,The Hit List,5.2,73,ok
9954,2006-09-08,The Covenant,5.2,288,ok
52010,2010-12-10,"Ultramarines: A Warhammer 40,000 Movie",5.2,27,ok
14175,2005-03-25,Valiant,5.2,235,ok
11802,2008-07-17,Space Chimps,5.2,99,ok
44113,2010-10-07,Stone,5.2,192,ok
312791,2014-10-16,GirlHouse,5.2,97,ok
414,1995-05-31,Batman Forever,5.2,1498,ok
9447,1998-11-25,Babe: Pig in the City,5.2,305,ok
287948,2015-09-03,The Transporter Refueled,5.2,559,ok
24126,1993-05-01,Warlock: The Armageddon,5.2,38,ok
287424,2015-05-08,Maggie,5.2,593,ok
10756,2003-11-25,The Haunted Mansion,5.2,466,ok
20055,2008-09-27,The Betrayed,5.2,10,ok
18550,1996-07-19,Fled,5.2,47,ok
11370,2001-09-07,The Musketeer,5.2,56,ok
12479,1999-02-13,Breakfast of Champions,5.2,28,ok
47964,2013-02-06,A Good Day to Die Hard,5.2,3493,ok
41515,2010-12-11,Yogi Bear,5.2,220,ok
9471,2003-06-27,Charlie's Angels: Full Throttle,5.2,914,ok
46727,1999-02-11,Speedway Junky,5.2,7,ok
227348,2014-01-01,Paranormal Activity: The Marked Ones,5.2,449,ok
24575,1980-01-01,Raise the Titanic,5.2,21,ok
97430,2012-11-02,The Man with the Iron Fists,5.2,358,ok
1250,2007-02-16,Ghost Rider,5.2,1712,ok
82990,2012-10-17,Paranormal Activity 4,5.2,563,ok
9793,2007-03-22,The Hills Have Eyes 2,5.2,351,ok
8920,2004-06-10,Garfield,5.2,820,ok
13673,2004-11-24,Christmas with the Kranks,5.2,193,ok
190847,2013-08-11,The Last Days on Mars,5.2,302,ok
14846,2004-08-06,Little Black Book,5.2,112,ok
13538,2007-04-27,Straightheads,5.2,40,ok
8875,2007-12-07,Timber Falls,5.2,38,ok
380733,2016-02-02,Fight to the Finish,5.2,3,ok
68737,2014-12-12,Seventh Son,5.2,957,ok
58051,2010-04-30,Housefull,5.2,29,ok
1735,2008-07-01,The Mummy: Tomb of the Dragon Emperor,5.2,1387,ok
21074,2007-11-16,Brick Lane,5.2,15,ok
13778,2003-09-05,Dickie Roberts: Former Child Star,5.1,64,ok
104755,2012-09-10,The Lords of Salem,5.1,242,ok
10481,2000-10-07,102 Dalmatians,5.1,313,ok
227707,2013-12-05,The Adventurer: The Curse of the Midas Box,5.1,73,ok
19840,2009-07-10,"I Love You, Beth Cooper",5.1,197,ok
40160,1979-10-19,Meteor,5.1,36,ok
1499,1993-03-17,Teenage Mutant Ninja Turtles III,5.1,184,ok
193603,2012-10-13,Hayride,5.1,6,ok
8487,1999-06-29,Wild Wild West,5.1,1020,ok
27360,2005-04-22,King's Ransom,5.1,14,ok
25132,2009-08-21,Shorts,5.1,44,ok
11132,2004-02-17,Confessions of a Teenage Drama Queen,5.1,221,ok
24150,2009-08-28,Halloween II,5.1,267,ok
3600,1998-11-13,I Still Know What You Did Last Summer,5.1,374,ok
7341,1999-03-11,The Rage: Carrie 2,5.1,76,ok
13824,1999-10-08,Superstar,5.1,83,ok
13816,2006-08-25,Idlewild,5.1,17,ok
10197,2009-12-03,Nine,5.1,165,ok
44912,2011-06-16,Green Lantern,5.1,2487,ok
9027,2002-08-21,The Guru,5.1,75,ok
244316,2015-02-27,Into the Grizzly Maze,5.1,74,ok
27329,2001-08-17,The Legend of Suriyothai,5.1,6,ok
11469,2001-11-21,Black Knight,5.1,287,ok
9969,2006-11-22,Deck the Halls,5.1,109,ok
11817,2003-03-28,Bulletproof Monk,5.1,278,ok
347548,2015-07-09,Containment,5.1,36,ok
6519,2005-08-05,The Dukes of Hazzard,5.1,316,ok
27551,1987-03-01,The Barbarians,5.1,8,ok
14034,2001-05-31,What's the Worst That Could Happen?,5.1,66,ok
8998,2006-09-07,Friends with Money,5.1,128,ok
41009,2009-09-11,Perrier’s Bounty,5.1,24,ok
13888,1991-08-02,Return to the Blue Lagoon,5.1,153,ok
9731,1985-03-22,Friday the 13th: A New Beginning,5.1,196,ok
1792,2003-12-10,Stuck on You,5.1,188,ok
164372,2012-10-11,The Snow Queen,5.1,47,ok
11217,2004-02-27,Club Dread,5.1,107,ok
24438,2009-12-17,Did You Hear About the Morgans?,5.1,276,ok
319069,2015-01-24,Censored Voices,5.1,8,ok
10658,1986-08-01,Howard the Duck,5.1,221,ok
9978,2006-07-21,Stormbreaker,5.1,213,ok
9042,2005-08-25,The Cave,5.1,202,ok
94348,2012-10-18,Alex Cross,5.1,300,ok
251321,2014-02-12,Aloft,5.1,41,ok
245846,2015-07-01,Strangerland,5.1,83,ok
246403,2014-09-19,Tusk,5.1,366,ok
326,2006-08-06,Snakes on a Plane,5.1,497,ok
37931,2010-05-21,MacGruber,5.1,179,ok
9849,1999-02-11,My Favorite Martian,5.1,80,ok
127493,2012-05-17,Stolen,5.1,344,ok
6439,2005-01-06,Racing Stripes,5.1,123,ok
11451,2005-06-22,Herbie Fully Loaded,5.1,542,ok
243940,2015-01-29,The Lazarus Effect,5.1,505,ok
9683,2001-08-24,Bubble Boy,5.1,163,ok
10327,2003-07-02,"Legally Blonde 2: Red, White & Blonde",5.1,377,ok
11284,1991-09-05,Freddy's Dead: The Final Nightmare,5.1,272,ok
19585,2009-07-21,G-Force,5.1,510,ok
43595,1933-02-09,She Done Him Wrong,5.1,27,ok
10012,2005-02-25,Cursed,5.1,167,ok
9513,2006-06-15,Garfield: A Tail of Two Kitties,5.1,464,ok
201088,2015-01-13,Blackhat,5.1,826,ok
25784,2006-02-22,Journey from the Fall,5.0,1,ok
65203,1929-02-08,The Broadway Melody,5.0,19,ok
25763,1977-09-10,Damnation Alley,5.0,27,ok
82700,2013-05-30,After Earth,5.0,2532,ok
239573,2015-03-05,Unfinished Business,5.0,320,ok
34417,2010-03-09,Good Intentions,5.0,6,ok
84659,2006-09-16,The Naked Ape,5.0,1,ok
9682,2006-08-11,Pulse,5.0,150,ok
11260,2008-07-08,Meet Dave,5.0,371,ok
44634,2004-09-30,Woman Thou Art Loosed,5.0,3,ok
299145,2015-06-05,Stranded,5.0,11,ok
20337,2002-08-01,Martin Lawrence Live: Runteldat,5.0,1,ok
8970,1999-04-02,The Out-of-Towners,5.0,45,ok
256961,2015-04-16,Paul Blart: Mall Cop 2,5.0,567,ok
27588,2009-10-22,Forget Me Not,5.0,66,ok
78814,2011-11-12,We Have Your Husband,5.0,3,ok
324322,2015-10-13,They Will Have to Kill Us First,5.0,1,ok
12634,2004-01-30,The Big Bounce,5.0,76,ok
50357,2011-07-20,Apollo 18,5.0,356,ok
280871,2014-07-11,Ramanujan,5.0,3,ok
10987,1995-09-29,Halloween: The Curse of Michael Myers,5.0,170,ok
122081,2013-01-24,Spring Breakers,5.0,1551,ok
888,1994-05-26,The Flintstones,5.0,543,ok
171424,2014-09-04,The Green Inferno,5.0,349,ok
10329,1995-06-09,Congo,5.0,213,ok
43653,2007-01-01,The Living Wake,5.0,1,ok
102840,2002-02-22,Sex With Strangers,5.0,1,ok
10642,2000-07-21,Loser,5.0,120,ok
13184,2008-08-21,Bangkok Dangerous,5.0,332,ok
2395,2008-01-13,Asterix at the Olympic Games,5.0,471,ok
61012,2012-10-10,Silent Hill: Revelation 3D,5.0,432,ok
81220,2001-11-02,Everything Put Together,5.0,2,ok
253261,2014-03-08,Born to Fly: Elizabeth Streb vs. Gravity,5.0,1,ok
10336,1997-07-31,Spawn,5.0,336,ok
10385,2000-02-16,Hanging Up,5.0,40,ok
78381,2011-09-10,Twixt,5.0,85,ok
9626,1985-04-09,Red Sonja,5.0,206,ok
27420,1981-05-01,Graduation Day,5.0,22,ok
48620,2009-10-21,The Mighty Macs,5.0,15,ok
2157,1998-04-03,Lost in Space,5.0,388,ok
15074,2002-11-27,Extreme Ops,5.0,28,ok
189711,2014-03-08,Love in the Time of Monsters,5.0,2,ok
226486,2014-07-02,Tammy,5.0,500,ok
174362,2013-04-20,Bending Steel,5.0,1,ok
367551,2015-12-11,American Hero,5.0,62,ok
14434,2007-03-16,I Think I Love My Wife,5.0,55,ok
16222,2000-03-31,Whatever It Takes,5.0,37,ok
10676,1982-10-22,Halloween III: Season of the Witch,5.0,229,ok
323270,2015-10-27,The Horror Network Vol. 1,5.0,2,ok
18975,1996-07-26,The Adventures of Pinocchio,5.0,54,ok
48382,2003-09-12,"The Book of Mormon Movie, Volume 1: The Journey",5.0,2,ok
38579,2010-06-04,Marmaduke,5.0,149,ok
9703,2007-04-19,The Last Legion,5.0,207,ok
8975,2006-10-13,The Marine,5.0,163,ok
24206,1996-06-26,Silent Trigger,5.0,22,ok
100241,2014-01-22,"I, Frankenstein",5.0,687,ok
76706,2010-12-01,Christmas Mail,5.0,15,ok
109091,2013-10-25,The Counselor,5.0,712,ok
29731,2007-01-01,And Then Came Love,5.0,1,ok
11375,2003-06-09,Hollywood Homicide,5.0,166,ok
17813,2003-06-16,Alex & Emma,5.0,68,ok
21283,2009-05-19,Steppin: The Movie,5.0,4,ok
12771,2002-08-20,Serving Sara,5.0,85,ok
2008,2005-12-15,The Promise,5.0,29,ok
98557,2012-02-03,Dysfunctional Friends,5.0,4,ok
9053,2006-09-07,DOA: Dead or Alive,5.0,205,ok
76349,2011-07-03,1911,5.0,41,ok
25704,2009-08-21,Post Grad,5.0,100,ok
34697,1982-02-05,Butterfly,5.0,12,ok
14877,2007-05-17,September Dawn,5.0,16,ok
16232,2004-06-15,Mr. 3000,5.0,66,ok
10992,2001-07-04,Cats & Dogs,5.0,352,ok
408429,2014-07-13,Perfect Cowboy,5.0,1,ok
243938,2015-02-20,Hot Tub Time Machine 2,5.0,354,ok
215918,2013-12-31,1982,5.0,1,ok
5494,2004-03-28,George and the Dragon,5.0,13,ok
10923,2003-03-14,Agent Cody Banks,5.0,284,ok
10984,2001-02-01,Valentine,5.0,114,ok
319910,2015-03-15,Broken Horses,5.0,10,ok
67373,2005-01-01,This Thing of Ours,5.0,1,ok
8814,2005-10-20,Doom,5.0,609,ok
20616,2002-09-06,Swimfan,5.0,70,ok
24264,1984-08-17,Sheena,5.0,22,ok
32222,2001-01-01,American Desi,5.0,4,ok
70868,2011-09-16,I Don't Know How She Does It,5.0,141,ok
270554,2013-11-08,Echo Dr.,5.0,1,ok
28666,1999-10-08,The Woman Chaser,4.9,4,ok
93856,2012-05-24,Chernobyl Diaries,4.9,483,ok
242083,2014-01-21,Hits,4.9,23,ok
40932,1980-06-20,Can't Stop the Music,4.9,9,ok
242512,2014-10-24,Ouija,4.9,983,ok
146227,2013-08-29,Getaway,4.9,246,ok
38745,2010-12-25,Gulliver's Travels,4.9,621,ok
42888,2010-12-17,How Do You Know,4.9,223,ok
54702,2004-09-10,Malevolence,4.9,14,ok
20483,2004-02-06,Catch That Kid,4.9,76,ok
11249,2004-11-11,Seed of Chucky,4.9,287,ok
84178,2012-01-21,Black Rock,4.9,78,ok
39691,2010-07-30,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,119,ok
10808,2001-06-22,Dr. Dolittle 2,4.9,410,ok
10588,2003-11-21,The Cat in the Hat,4.9,366,ok
15028,2002-03-17,Clockstoppers,4.9,89,ok
12484,2001-04-27,The Forsaken,4.9,47,ok
47933,2016-06-22,Independence Day: Resurgence,4.9,2491,ok
168027,2012-04-22,Freaky Deaky,4.9,18,ok
13983,2007-01-21,Finishing The Game,4.9,8,ok
10535,1996-05-24,Spy Hard,4.9,147,ok
47941,1981-07-31,Under the Rainbow,4.9,7,ok
208763,2014-01-30,Forbidden Kingdom,4.9,71,ok
440,2007-12-25,Aliens vs Predator: Requiem,4.9,740,ok
65055,2011-09-02,Shark Night,4.9,132,ok
13173,2007-08-03,The Ten,4.9,57,ok
19419,2000-05-12,Screwed,4.9,23,ok
10071,2007-09-07,The Brothers Solomon,4.9,46,ok
347969,2015-12-11,The Ridiculous 6,4.9,388,ok
10384,2000-01-14,Supernova,4.9,109,ok
10646,2001-03-30,Tomcats,4.9,74,ok
1424,2004-07-22,November,4.9,11,ok
16300,2001-02-16,Down to Earth,4.9,95,ok
9713,1998-10-08,Holy Man,4.9,111,ok
25678,1987-05-01,American Ninja 2: The Confrontation,4.9,49,ok
2486,2006-12-14,Eragon,4.9,967,ok
76489,2012-04-13,The Three Stooges,4.9,140,ok
8645,2008-06-11,The Happening,4.9,950,ok
11918,2008-03-27,Superhero Movie,4.9,379,ok
10472,2000-01-21,Down to You,4.9,70,ok
16016,2008-09-26,Journey to Saturn,4.9,10,ok
14113,2006-08-11,Zoom,4.9,135,ok
11237,2004-08-26,Anacondas: The Hunt for the Blood Orchid,4.9,199,ok
106845,2015-10-16,Re-Kill,4.9,34,ok
78383,2013-09-28,Nurse 3-D,4.9,119,ok
65448,1979-12-01,Penitentiary,4.9,8,ok
19489,1999-10-08,Held Up,4.9,11,ok
153397,2012-12-07,Restless,4.9,8,ok
10391,2000-08-11,Bless the Child,4.9,71,ok
10685,2000-09-08,The Watcher,4.9,110,ok
246449,2013-12-29,Against the Wild,4.9,19,ok
234212,2015-02-12,Demonic,4.9,148,ok
10802,1995-09-22,Showgirls,4.9,256,ok
10117,1988-02-12,Action Jackson,4.9,50,ok
325173,2015-12-11,Close Range,4.9,54,ok
10727,2003-01-24,Darkness Falls,4.9,161,ok
299245,2015-07-10,The Gallows,4.9,361,ok
9310,2006-03-04,American Dreamz,4.9,95,ok
10048,2005-07-28,Stealth,4.9,331,ok
10783,2000-10-27,Lucky Numbers,4.9,52,ok
254472,2015-07-03,Stung,4.9,63,ok
14405,2008-10-03,Beverly Hills Chihuahua,4.9,209,ok
42586,1970-01-01,Darling Lili,4.9,8,ok
36825,2003-01-31,The R.M.,4.8,4,ok
158752,2013-10-11,Escape from Tomorrow,4.8,87,ok
125052,1997-01-21,Hurricane Streets,4.8,4,ok
68412,2010-01-01,3 Backyards,4.8,4,ok
43630,2005-01-01,The Helix... Loaded,4.8,2,ok
70687,1997-06-06,The Sticky Fingers of Time,4.8,3,ok
92635,2012-03-16,Snow White: A Deadly Summer,4.8,11,ok
79698,2015-02-13,The Lovers,4.8,34,ok
138976,2013-05-16,Treachery,4.8,5,ok
278348,2014-08-08,The Maid's Room,4.8,4,ok
77948,2012-04-04,The Cold Light of Day,4.8,271,ok
15186,2002-08-02,Full Frontal,4.8,26,ok
57089,2011-04-29,Hoodwinked Too! Hood VS. Evil,4.8,131,ok
24663,2009-02-07,The Open Road,4.8,19,ok
12779,2002-10-11,Swept Away,4.8,50,ok
329440,2016-01-07,The Forest,4.8,448,ok
4474,2006-06-20,My Super Ex-Girlfriend,4.8,442,ok
9920,2006-03-03,Ultraviolet,4.8,458,ok
43839,1938-05-24,Alexander's Ragtime Band,4.8,6,ok
44555,2009-12-11,"A Woman, a Gun and a Noodle Shop",4.8,13,ok
13853,1986-01-17,The Clan of the Cave Bear,4.8,27,ok
10016,2001-08-24,Ghosts of Mars,4.8,296,ok
16784,2004-02-24,Welcome to Mooseport,4.8,54,ok
47502,1996-04-03,Faithful,4.8,4,ok
15489,2000-02-11,Snow Day,4.8,51,ok
54518,2011-02-11,Justin Bieber: Never Say Never,4.8,154,ok
9288,2005-01-01,Dungeons & Dragons: Wrath of the Dragon God,4.8,36,ok
71469,2011-12-22,The Darkest Hour,4.8,469,ok
9616,2003-09-05,The Order,4.8,91,ok
9656,2006-12-25,Black Christmas,4.8,119,ok
13569,2006-12-01,Thr3e,4.8,21,ok
332285,2016-09-02,Antibirth,4.8,40,ok
9947,2005-01-13,Elektra,4.8,575,ok
39806,2010-05-14,Princess Kaiulani,4.8,14,ok
14114,2004-01-30,You Got Served,4.8,75,ok
56715,2001-04-06,Just Visiting,4.8,171,ok
176077,2013-03-11,Enter the Dangerous Mind,4.8,14,ok
10461,2000-10-06,Get Carter,4.8,145,ok
13991,2008-08-28,College,4.8,48,ok
27451,2001-01-01,Harvard Man,4.8,15,ok
10283,1989-07-28,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,ok
40185,2005-10-13,Camping Sauvage,4.8,4,ok
165864,2013-02-19,Hansel and Gretel Get Baked,4.8,67,ok
18713,1995-02-03,The Jerky Boys,4.8,10,ok
74536,2011-11-04,The Son of No One,4.8,92,ok
22007,2008-10-16,Train,4.8,36,ok
73935,2012-08-25,Vamps,4.8,91,ok
13788,2009-01-09,The Unborn,4.8,365,ok
12257,1998-11-25,Home Fries,4.8,32,ok
10077,2005-05-15,A Sound of Thunder,4.8,111,ok
8617,2008-04-10,Prom Night,4.8,167,ok
10710,2004-04-30,Envy,4.8,139,ok
26602,2001-08-22,Summer Catch,4.8,63,ok
137955,2012-01-01,Crowsnest,4.8,12,ok
20309,2001-03-12,Say It Isn't So,4.8,47,ok
39180,2001-03-02,See Spot Run,4.8,44,ok
39183,2006-01-01,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,3,ok
21765,2003-10-10,Good Boy!,4.7,30,ok
59728,2011-03-25,The 5th Quarter,4.7,12,ok
12107,2000-07-27,Nutty Professor II: The Klumps,4.7,332,ok
6933,2008-01-04,One Missed Call,4.7,171,ok
74457,2011-08-26,Redemption Road,4.7,6,ok
10718,2004-01-16,Torque,4.7,119,ok
12279,2003-07-25,Spy Kids 3-D: Game Over,4.7,511,ok
49478,1997-05-02,Warriors of Virtue,4.7,9,ok
371690,2015-10-20,Rotor DR1,4.7,3,ok
36047,2000-07-19,The In Crowd,4.7,15,ok
13827,2008-09-05,"Surfer, Dude",4.7,25,ok
290825,2016-07-08,Yoga Hosers,4.7,102,ok
14220,2008-02-01,Strange Wilderness,4.7,69,ok
14396,2007-01-05,Code Name: The Cleaner,4.7,78,ok
71676,2011-12-10,Ghost Rider: Spirit of Vengeance,4.7,1135,ok
8285,2008-12-25,The Spirit,4.7,320,ok
34086,1990-04-27,Spaced Invaders,4.7,25,ok
11679,2005-04-27,xXx: State of the Union,4.7,549,ok
18442,2004-02-27,Decoys,4.7,33,ok
22805,2009-01-21,Motherhood,4.7,44,ok
329833,2016-02-06,Zoolander 2,4.7,797,ok
16096,1991-10-23,House Party 2,4.7,21,ok
45145,1991-08-18,Johnny Suede,4.7,13,ok
9360,1997-04-11,Anaconda,4.7,610,ok
9625,1996-10-04,The Glimmer Man,4.7,100,ok
226458,2015-01-16,Backmask,4.7,79,ok
9826,1996-06-06,The Phantom,4.7,136,ok
37498,1998-09-04,Knock Off,4.7,64,ok
147767,2012-12-07,Khiladi 786,4.7,11,ok
23706,2009-09-04,All About Steve,4.7,295,ok
254024,2014-09-06,The Face of an Angel,4.7,64,ok
70829,2010-12-29,The Last Godfather,4.7,7,ok
6116,1997-12-19,Spice World,4.7,123,ok
17130,2002-02-15,Crossroads,4.7,158,ok
12657,2004-05-28,Soul Plane,4.7,108,ok
10196,2010-06-30,The Last Airbender,4.7,1151,ok
19084,2004-04-07,Johnson Family Vacation,4.7,30,ok
21724,2009-05-22,Dance Flick,4.7,71,ok
9290,2001-04-12,Crocodile Dundee in Los Angeles,4.7,146,ok
9557,2002-10-01,Boat Trip,4.7,146,ok
17170,1988-04-01,"Bright Lights, Big City",4.7,28,ok
57943,1998-02-01,The Love Letter,4.7,3,ok
11058,2004-04-30,Godsend,4.7,114,ok
34592,2009-01-01,ZMD: Zombies of Mass Destruction,4.7,31,ok
42684,2010-11-11,Skyline,4.7,507,ok
20697,2000-04-07,Ready to Rumble,4.7,49,ok
11453,2005-08-06,Deuce Bigalow: European Gigolo,4.7,225,ok
11026,2004-08-20,Exorcist: The Beginning,4.7,183,ok
13411,2003-04-10,Malibu's Most Wanted,4.7,77,ok
112456,2012-06-01,Hardflip,4.7,5,ok
68202,2011-06-29,Without Men,4.6,8,ok
15992,2002-10-14,Abandon,4.6,45,ok
5393,2006-09-14,Happily N'Ever After,4.6,104,ok
75986,1983-04-01,Love Letters,4.6,4,ok
25786,2004-11-23,Samantha: An American Girl Holiday,4.6,9,ok
3028,1982-11-10,Jekyll and Hyde ... Together Again,4.6,5,ok
29426,2010-05-06,Survival of the Dead,4.6,116,ok
5822,1971-04-23,Sweet Sweetback's Baadasssss Song,4.6,18,ok
16110,2000-07-26,Thomas and the Magic Railroad,4.6,8,ok
10167,2002-11-15,Half Past Dead,4.6,82,ok
18475,2004-09-03,The Cookout,4.6,10,ok
69270,2010-01-01,Super Hybrid,4.6,24,ok
23570,1996-05-03,The Pallbearer,4.6,30,ok
13972,2008-09-12,The Women,4.6,96,ok
11090,2001-06-01,The Animal,4.6,304,ok
35169,2010-04-02,Furry Vengeance,4.6,149,ok
16028,2002-11-01,They,4.6,74,ok
8968,2005-02-04,Boogeyman,4.6,191,ok
241254,2014-08-22,The Prince,4.6,218,ok
75531,2000-01-28,Isn't She Great,4.6,14,ok
256687,2014-04-20,Swelter,4.6,21,ok
157544,2015-07-24,The Vatican Tapes,4.6,243,ok
4258,2013-04-11,Scary Movie 5,4.6,793,ok
39303,2009-04-25,2:13,4.6,10,ok
10944,2003-09-09,In the Cut,4.6,89,ok
6020,2002-03-22,Sorority Boys,4.6,47,ok
10577,2000-12-22,Dracula 2000,4.6,148,ok
9306,1996-08-23,The Island of Dr. Moreau,4.6,147,ok
13166,2001-04-18,Freddy Got Fingered,4.6,115,ok
27549,1991-06-08,Beastmaster 2: Through the Portal of Time,4.6,17,ok
76487,2012-01-06,The Devil Inside,4.6,262,ok
283686,2014-08-27,Out of the Dark,4.6,55,ok
3093,2006-03-29,Basic Instinct 2,4.6,180,ok
61038,2011-05-13,Go for It!,4.6,5,ok
260947,2014-04-04,Something Wicked,4.6,16,ok
126509,2012-07-13,2016: Obama's America,4.6,19,ok
42889,2010-09-10,The Virginity Hit,4.6,19,ok
17610,2009-06-18,Year One,4.6,524,ok
40880,2001-06-29,Pandaemonium,4.5,2,ok
9624,1994-02-18,On Deadly Ground,4.5,104,ok
335874,2015-04-03,Childless,4.5,2,ok
308529,2016-07-14,Kickboxer: Vengeance,4.5,99,ok
139715,2012-04-27,Detention of the Dead,4.5,34,ok
10383,2000-10-13,Lost Souls,4.5,38,ok
13429,2008-07-18,Donkey Punch,4.5,52,ok
11442,2002-07-01,Halloween: Resurrection,4.5,228,ok
12158,1995-10-27,Vampire in Brooklyn,4.5,111,ok
11586,1977-06-17,Exorcist II: The Heretic,4.5,133,ok
297596,2014-12-04,Dying of the Light,4.5,118,ok
8011,1994-11-29,Highlander: The Final Dimension,4.5,110,ok
11470,2001-07-24,Jason X,4.5,291,ok
24227,1993-05-14,Excessive Force,4.5,10,ok
53862,1999-05-12,Trippin',4.5,4,ok
66025,2011-02-11,Mooz-lum,4.5,3,ok
10477,2001-04-27,Driven,4.5,179,ok
257087,2016-04-21,The Veil,4.5,118,ok
18885,1994-05-06,3 Ninjas Kick Back,4.5,48,ok
33676,1983-04-08,Losin' It,4.5,31,ok
17926,2005-08-26,Undiscovered,4.5,12,ok
34341,2002-09-20,Men with Brooms,4.5,7,ok
332411,2016-04-14,I Am Wrath,4.5,179,ok
8842,2004-02-20,Against the Ropes,4.5,32,ok
79694,2012-08-23,The Apparition,4.5,140,ok
10067,2006-03-09,The Shaggy Dog,4.5,137,ok
125123,1998-06-24,Among Giants,4.5,2,ok
356216,2015-08-29,The Rise of the Krays,4.5,19,ok
85860,2011-03-13,The FP,4.5,11,ok
10306,1988-06-10,Poltergeist III,4.5,123,ok
43935,2011-03-16,Dylan Dog: Dead of Night,4.5,139,ok
69640,2010-10-03,Lies in Plain Sight,4.5,4,ok
166424,2015-08-05,Fantastic Four,4.4,2278,ok
20533,2010-06-18,Jonah Hex,4.4,420,ok
309919,2015-08-21,The Curse of Downers Grove,4.4,24,ok
67911,2011-09-09,Bucky Larson: Born to Be a Star,4.4,51,ok
79316,2014-01-08,Devil's Due,4.4,216,ok
